"","sim","thresh_method","thresh_mean","thresh_n","thresh_n_full","thresh_se","sig_type","ci_n_up","ci_n_low","ci_em_up","ci_em_low","thresh_diff","obs_error","ts_length","thresh_quant","cov_sd","shape","best_mod","aic_diff"
"7599",33,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","gam_ns",0.123600070446116
"7600",34,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-1.17665877041873e-11
"7601",34,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-1.17665877041873e-11
"7602",34,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-1.17665877041873e-11
"7603",35,"min_d2",1.61,24,1,0.0575656114527429,"none",1.7228265251954,1.4971734748046,1.71,0.72175,2.25205660543329,0.0275,25,0.25,1,"linear","gam",10.1870937889921
"7604",35,"min_d2",1.61,24,NA,0.0575656114527429,"jack_quant",1.7228265251954,1.4971734748046,1.71,0.72175,2.25205660543329,0.0275,25,0.25,1,"linear","gam",10.1870937889921
"7605",35,"min_d2",1.61,24,1,0.0575656114527429,"sim_int",1.7228265251954,1.4971734748046,1.71,0.72175,2.25205660543329,0.0275,25,0.25,1,"linear","gam",10.1870937889921
"7606",36,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.12336872715969e-11
"7607",36,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.12336872715969e-11
"7608",36,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.12336872715969e-11
"7609",37,"min_d2",0.694,15,1,0.0140262145241527,"none",0.721490875306772,0.666509124693228,0.818,0.6535,1.33605660543329,0.0275,25,0.25,1,"linear","gam_ns",0.0289403506338175
"7610",37,"min_d2",0.694,15,NA,0.0140262145241527,"jack_quant",0.721490875306772,0.666509124693228,0.818,0.6535,1.33605660543329,0.0275,25,0.25,1,"linear","gam_ns",0.0289403506338175
"7611",37,"min_d2",0.86,1,0,NA,"sim_int",NA,NA,NA,NA,1.50205660543329,0.0275,25,0.25,1,"linear","gam_ns",0.0289403506338175
"7612",38,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-1.5232615169225e-10
"7613",38,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-1.5232615169225e-10
"7614",38,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-1.5232615169225e-10
"7615",39,"min_d2",0.63,2,0,NA,"none",NA,NA,0.6585,0.6015,1.27205660543329,0.0275,25,0.25,1,"linear","lm_ns",-9.46016598390997e-11
"7616",39,"min_d2",0.63,2,NA,NA,"jack_quant",NA,NA,0.6585,0.6015,1.27205660543329,0.0275,25,0.25,1,"linear","lm_ns",-9.46016598390997e-11
"7617",39,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.46016598390997e-11
"7618",40,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-1.11938902591646e-10
"7619",40,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-1.11938902591646e-10
"7620",40,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-1.11938902591646e-10
"7621",41,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-5.90034687775187e-11
"7622",41,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-5.90034687775187e-11
"7623",41,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-5.90034687775187e-11
"7624",42,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.36211108637508e-11
"7625",42,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.36211108637508e-11
"7626",42,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.36211108637508e-11
"7627",43,"min_d2",-0.3,1,0,NA,"none",NA,NA,NA,NA,0.342056605433286,0.0275,25,0.25,1,"linear","lm_ns",-5.36175548404572e-11
"7628",43,"min_d2",-0.3,1,NA,NA,"jack_quant",NA,NA,NA,NA,0.342056605433286,0.0275,25,0.25,1,"linear","lm_ns",-5.36175548404572e-11
"7629",43,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-5.36175548404572e-11
"7630",44,"min_d2",0.71,1,0,NA,"none",NA,NA,NA,NA,1.35205660543329,0.0275,25,0.25,1,"linear","lm_ns",-2.61053401118261e-11
"7631",44,"min_d2",0.71,1,NA,NA,"jack_quant",NA,NA,NA,NA,1.35205660543329,0.0275,25,0.25,1,"linear","lm_ns",-2.61053401118261e-11
"7632",44,"min_d2",0.71,1,0,NA,"sim_int",NA,NA,NA,NA,1.35205660543329,0.0275,25,0.25,1,"linear","lm_ns",-2.61053401118261e-11
"7633",45,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","gam_ns",1.93548383744806
"7634",45,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","gam_ns",1.93548383744806
"7635",45,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","gam_ns",1.93548383744806
"7636",46,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","gam_ns",0.032402466877798
"7637",46,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","gam_ns",0.032402466877798
"7638",46,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","gam_ns",0.032402466877798
"7639",47,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-6.82689460518304e-11
"7640",47,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-6.82689460518304e-11
"7641",47,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-6.82689460518304e-11
"7642",48,"min_d2",1.6,1,0,NA,"none",NA,NA,NA,NA,2.24205660543329,0.0275,25,0.25,1,"linear","lm_ns",-3.0880187296134e-11
"7643",48,"min_d2",1.6,1,NA,NA,"jack_quant",NA,NA,NA,NA,2.24205660543329,0.0275,25,0.25,1,"linear","lm_ns",-3.0880187296134e-11
"7644",48,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-3.0880187296134e-11
"7645",49,"min_d2",-0.722,25,1,0.0572367160716499,"none",-0.609818097906221,-0.834181902093779,-0.09,-0.944,-0.0799433945667142,0.0275,25,0.25,1,"linear","gam",2.74283179475846
"7646",49,"min_d2",-0.722,25,NA,0.0572367160716499,"jack_quant",-0.609818097906221,-0.834181902093779,-0.09,-0.944,-0.0799433945667142,0.0275,25,0.25,1,"linear","gam",2.74283179475846
"7647",49,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","gam",2.74283179475846
"7648",50,"min_d2",-0.750869565217391,23,1,0.0109829515421763,"none",-0.729343375750777,-0.772395754684006,-0.6375,-0.8385,-0.108812959784105,0.0275,25,0.25,1,"linear","gam_ns",1.68167476339686
"7649",50,"min_d2",-0.750869565217391,23,NA,0.0109829515421763,"jack_quant",-0.729343375750777,-0.772395754684006,-0.6375,-0.8385,-0.108812959784105,0.0275,25,0.25,1,"linear","gam_ns",1.68167476339686
"7650",50,"min_d2",2.86,4,0,0,"sim_int",2.86,2.86,2.86,2.86,3.50205660543329,0.0275,25,0.25,1,"linear","gam_ns",1.68167476339686
"7651",51,"min_d2",0.741666666666667,24,1,0.00311509931307313,"none",0.747772149128555,0.735561184204778,0.75,0.7,1.38372327209995,0.0275,25,0.25,1,"linear","gam",15.8684647250703
"7652",51,"min_d2",0.741666666666667,24,NA,0.00311509931307313,"jack_quant",0.747772149128555,0.735561184204778,0.75,0.7,1.38372327209995,0.0275,25,0.25,1,"linear","gam",15.8684647250703
"7653",51,"min_d2",0.741666666666667,24,1,0.00311509931307313,"sim_int",0.747772149128555,0.735561184204778,0.75,0.7,1.38372327209995,0.0275,25,0.25,1,"linear","gam",15.8684647250703
"7654",52,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-2.87201373794232e-11
"7655",52,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-2.87201373794232e-11
"7656",52,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-2.87201373794232e-11
"7657",53,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-6.02682348471717e-11
"7658",53,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-6.02682348471717e-11
"7659",53,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-6.02682348471717e-11
"7660",54,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-8.12292455520947e-11
"7661",54,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-8.12292455520947e-11
"7662",54,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-8.12292455520947e-11
"7663",55,"min_d2",0.8,1,0,NA,"none",NA,NA,NA,NA,1.44205660543329,0.0275,25,0.25,1,"linear","lm_ns",-8.18403123048483e-11
"7664",55,"min_d2",0.8,1,NA,NA,"jack_quant",NA,NA,NA,NA,1.44205660543329,0.0275,25,0.25,1,"linear","lm_ns",-8.18403123048483e-11
"7665",55,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-8.18403123048483e-11
"7666",56,"min_d2",0.47875,24,1,0.00968916726002895,"none",0.497740418869841,0.459759581130159,0.5385,0.36725,1.12080660543329,0.0275,25,0.25,1,"linear","gam_ns",0.321140659168734
"7667",56,"min_d2",0.47875,24,NA,0.00968916726002895,"jack_quant",0.497740418869841,0.459759581130159,0.5385,0.36725,1.12080660543329,0.0275,25,0.25,1,"linear","gam_ns",0.321140659168734
"7668",56,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","gam_ns",0.321140659168734
"7669",57,"min_d2",1.01857142857143,21,1,0.0709129244717975,"none",1.15755820657456,0.879584650568297,1.49,0.755,1.66062803400471,0.0275,25,0.25,1,"linear","gam_ns",0.174994191118358
"7670",57,"min_d2",1.01857142857143,21,NA,0.0709129244717975,"jack_quant",1.15755820657456,0.879584650568297,1.49,0.755,1.66062803400471,0.0275,25,0.25,1,"linear","gam_ns",0.174994191118358
"7671",57,"min_d2",0.83,1,0,NA,"sim_int",NA,NA,NA,NA,1.47205660543329,0.0275,25,0.25,1,"linear","gam_ns",0.174994191118358
"7672",58,"min_d2",-0.6384,25,1,0.00716085035298028,"none",-0.624364991209478,-0.652435008790522,-0.566,-0.678,0.00365660543328583,0.0275,25,0.25,1,"linear","gam",2.10071497973586
"7673",58,"min_d2",-0.6384,25,NA,0.00716085035298028,"jack_quant",-0.624364991209478,-0.652435008790522,-0.566,-0.678,0.00365660543328583,0.0275,25,0.25,1,"linear","gam",2.10071497973586
"7674",58,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","gam",2.10071497973586
"7675",59,"min_d2",-1.41,2,0,NA,"none",NA,NA,-1.41,-1.41,-0.767943394566714,0.0275,25,0.25,1,"linear","lm_ns",-9.71596136878361e-11
"7676",59,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.71596136878361e-11
"7677",59,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.71596136878361e-11
"7678",60,"min_d2",-0.52,1,0,NA,"none",NA,NA,NA,NA,0.122056605433286,0.0275,25,0.25,1,"linear","lm_ns",-4.79474238090916e-11
"7679",60,"min_d2",-0.52,1,NA,NA,"jack_quant",NA,NA,NA,NA,0.122056605433286,0.0275,25,0.25,1,"linear","lm_ns",-4.79474238090916e-11
"7680",60,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-4.79474238090916e-11
"7681",61,"min_d2",-0.175,2,0,NA,"none",NA,NA,0.70375,-1.05375,0.467056605433286,0.0275,25,0.25,1,"linear","gam",4.55006845476092
"7682",61,"min_d2",-1.1,1,NA,NA,"jack_quant",NA,NA,NA,NA,-0.457943394566714,0.0275,25,0.25,1,"linear","gam",4.55006845476092
"7683",61,"min_d2",-1.1,1,0,NA,"sim_int",NA,NA,NA,NA,-0.457943394566714,0.0275,25,0.25,1,"linear","gam",4.55006845476092
"7684",62,"min_d2",-1.24,1,0,NA,"none",NA,NA,NA,NA,-0.597943394566714,0.0275,25,0.25,1,"linear","gam",4.13529139491308
"7685",62,"min_d2",-1.24,1,NA,NA,"jack_quant",NA,NA,NA,NA,-0.597943394566714,0.0275,25,0.25,1,"linear","gam",4.13529139491308
"7686",62,"min_d2",-1.24,1,0,NA,"sim_int",NA,NA,NA,NA,-0.597943394566714,0.0275,25,0.25,1,"linear","gam",4.13529139491308
"7687",63,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-5.47117906535277e-11
"7688",63,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-5.47117906535277e-11
"7689",63,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-5.47117906535277e-11
"7690",64,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-3.46176420862321e-11
"7691",64,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-3.46176420862321e-11
"7692",64,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-3.46176420862321e-11
"7693",65,"min_d2",-0.0327777777777777,18,1,0.0127744759453602,"none",-0.00774026500349853,-0.0578152905520569,0.0600000000000001,-0.08575,0.609278827655508,0.0275,25,0.25,1,"linear","gam_ns",0.125224961628604
"7694",65,"min_d2",-0.0327777777777777,18,NA,0.0127744759453602,"jack_quant",-0.00774026500349853,-0.0578152905520569,0.0600000000000001,-0.08575,0.609278827655508,0.0275,25,0.25,1,"linear","gam_ns",0.125224961628604
"7695",65,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","gam_ns",0.125224961628604
"7696",66,"min_d2",-1.03,1,0,NA,"none",NA,NA,NA,NA,-0.387943394566714,0.0275,25,0.25,1,"linear","gam_ns",1.63202543000601
"7697",66,"min_d2",1.52,1,NA,NA,"jack_quant",NA,NA,NA,NA,2.16205660543329,0.0275,25,0.25,1,"linear","gam_ns",1.63202543000601
"7698",66,"min_d2",1.52,1,0,NA,"sim_int",NA,NA,NA,NA,2.16205660543329,0.0275,25,0.25,1,"linear","gam_ns",1.63202543000601
"7699",67,"min_d2",1.06375,8,1,0.00281214566928996,"none",1.06926170423109,1.05823829576891,1.07,1.05175,1.70580660543329,0.0275,25,0.25,1,"linear","gam",2.81495311142358
"7700",67,"min_d2",1.06375,8,NA,0.00281214566928996,"jack_quant",1.06926170423109,1.05823829576891,1.07,1.05175,1.70580660543329,0.0275,25,0.25,1,"linear","gam",2.81495311142358
"7701",67,"min_d2",1.06285714285714,7,1,0.00308606699924188,"sim_int",1.06890572302953,1.05680856268475,1.07,1.0515,1.70491374829043,0.0275,25,0.25,1,"linear","gam",2.81495311142358
"7702",68,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-5.15001374878921e-11
"7703",68,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-5.15001374878921e-11
"7704",68,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-5.15001374878921e-11
"7705",69,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-8.01065880295937e-11
"7706",69,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-8.01065880295937e-11
"7707",69,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-8.01065880295937e-11
"7708",70,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.81259518084698e-11
"7709",70,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.81259518084698e-11
"7710",70,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.81259518084698e-11
"7711",71,"min_d2",-0.0149999999999999,2,0,NA,"none",NA,NA,0.0372500000000001,-0.0672499999999999,0.627056605433286,0.0275,25,0.25,1,"linear","lm_ns",-5.08038056068472e-11
"7712",71,"min_d2",-0.0149999999999999,2,NA,NA,"jack_quant",NA,NA,0.0372500000000001,-0.0672499999999999,0.627056605433286,0.0275,25,0.25,1,"linear","lm_ns",-5.08038056068472e-11
"7713",71,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-5.08038056068472e-11
"7714",72,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","gam",3.29143142515478
"7715",72,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","gam",3.29143142515478
"7716",72,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","gam",3.29143142515478
"7717",73,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.71596136878361e-11
"7718",73,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.71596136878361e-11
"7719",73,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.71596136878361e-11
"7720",74,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.35784782996052e-11
"7721",74,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.35784782996052e-11
"7722",74,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.35784782996052e-11
"7723",75,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-7.99502686277265e-11
"7724",75,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-7.99502686277265e-11
"7725",75,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-7.99502686277265e-11
"7726",76,"min_d2",0.144,25,1,0.012104865871945,"none",0.1677251011467,0.1202748988533,0.3,0.082,0.786056605433286,0.0275,25,0.25,1,"linear","gam_ns",0.901858538200898
"7727",76,"min_d2",0.144,25,NA,0.012104865871945,"jack_quant",0.1677251011467,0.1202748988533,0.3,0.082,0.786056605433286,0.0275,25,0.25,1,"linear","gam_ns",0.901858538200898
"7728",76,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","gam_ns",0.901858538200898
"7729",77,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-4.56736870546592e-11
"7730",77,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-4.56736870546592e-11
"7731",77,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-4.56736870546592e-11
"7732",78,"min_d2",-0.23,1,0,NA,"none",NA,NA,NA,NA,0.412056605433286,0.0275,25,0.25,1,"linear","lm_ns",-5.62465629627695e-11
"7733",78,"min_d2",-0.23,1,NA,NA,"jack_quant",NA,NA,NA,NA,0.412056605433286,0.0275,25,0.25,1,"linear","lm_ns",-5.62465629627695e-11
"7734",78,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-5.62465629627695e-11
"7735",79,"min_d2",-1.08,1,0,NA,"none",NA,NA,NA,NA,-0.437943394566714,0.0275,25,0.25,1,"linear","gam",4.61648831750045
"7736",79,"min_d2",-1.08,1,NA,NA,"jack_quant",NA,NA,NA,NA,-0.437943394566714,0.0275,25,0.25,1,"linear","gam",4.61648831750045
"7737",79,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","gam",4.61648831750045
"7738",80,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-7.96802623881376e-11
"7739",80,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-7.96802623881376e-11
"7740",80,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-7.96802623881376e-11
"7741",81,"min_d2",0.748181818181818,22,1,0.269948879315744,"none",1.27727189930763,0.219091737056011,1.33,-2.85,1.3902384236151,0.0275,25,0.25,1,"linear","gam",25.9825528620728
"7742",81,"min_d2",0.66,21,NA,0.328573431670913,"jack_quant",1.30399209235172,0.0160079076482788,1.33,-2.85,1.30205660543329,0.0275,25,0.25,1,"linear","gam",25.9825528620728
"7743",81,"min_d2",0.805238095238095,21,1,0.276734185679705,"sim_int",1.34762713246134,0.262849058014853,1.33,-2.85,1.44729470067138,0.0275,25,0.25,1,"linear","gam",25.9825528620728
"7744",82,"min_d2",-0.97,1,0,NA,"none",NA,NA,NA,NA,-0.327943394566714,0.0275,25,0.25,1,"linear","gam_ns",1.37964909305414
"7745",82,"min_d2",-0.97,1,NA,NA,"jack_quant",NA,NA,NA,NA,-0.327943394566714,0.0275,25,0.25,1,"linear","gam_ns",1.37964909305414
"7746",82,"min_d2",-0.97,1,0,NA,"sim_int",NA,NA,NA,NA,-0.327943394566714,0.0275,25,0.25,1,"linear","gam_ns",1.37964909305414
"7747",83,"min_d2",1.4228,25,1,0.0212338173675861,"none",1.46441751729477,1.38118248270523,1.486,1.218,2.06485660543329,0.0275,25,0.25,1,"linear","gam",7.27896397178736
"7748",83,"min_d2",1.4228,25,NA,0.0212338173675861,"jack_quant",1.46441751729477,1.38118248270523,1.486,1.218,2.06485660543329,0.0275,25,0.25,1,"linear","gam",7.27896397178736
"7749",83,"min_d2",1.4228,25,1,0.0212338173675861,"sim_int",1.46441751729477,1.38118248270523,1.486,1.218,2.06485660543329,0.0275,25,0.25,1,"linear","gam",7.27896397178736
"7750",84,"min_d2",-0.2748,25,1,0.00623943551577829,"none",-0.262570931105214,-0.287029068894785,-0.226,-0.328,0.367256605433286,0.0275,25,0.25,1,"linear","gam",2.38166102482815
"7751",84,"min_d2",-0.2748,25,NA,0.00623943551577829,"jack_quant",-0.262570931105214,-0.287029068894785,-0.226,-0.328,0.367256605433286,0.0275,25,0.25,1,"linear","gam",2.38166102482815
"7752",84,"min_d2",-0.4,1,0,NA,"sim_int",NA,NA,NA,NA,0.242056605433286,0.0275,25,0.25,1,"linear","gam",2.38166102482815
"7753",85,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-1.18760112854943e-10
"7754",85,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-1.18760112854943e-10
"7755",85,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-1.18760112854943e-10
"7756",86,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-8.47251158120343e-11
"7757",86,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-8.47251158120343e-11
"7758",86,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-8.47251158120343e-11
"7759",87,"min_d2",1.14333333333333,3,0,0.307598222795039,"none",1.74621477172014,0.540451894946529,1.558,0.7315,1.78538993876662,0.0275,25,0.25,1,"linear","gam_ns",0.0640618076151611
"7760",87,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","gam_ns",0.0640618076151611
"7761",87,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","gam_ns",0.0640618076151611
"7762",88,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.17452780413441e-11
"7763",88,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.17452780413441e-11
"7764",88,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-9.17452780413441e-11
"7765",89,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,1,"linear","lm_ns",-1.86858528650191e-10
