"","sim","thresh_method","thresh_mean","thresh_n","thresh_n_full","thresh_se","sig_type","ci_n_up","ci_n_low","ci_em_up","ci_em_low","thresh_diff","obs_error","ts_length","thresh_quant","cov_sd","shape","best_mod","aic_diff"
"1345",49,"abs_max_d2",0.644848484848485,33,1,0.00147380858405161,"none",0.647737096593332,0.641959873103638,0.652,0.62,-0.0430008748797428,0.014,33,0.754,0,"hockeystick","gam",37.1104259319398
"1346",49,"abs_max_d2",0.644848484848485,33,NA,0.00147380858405161,"jack_quant",0.647737096593332,0.641959873103638,0.652,0.62,-0.0430008748797428,0.014,33,0.754,0,"hockeystick","gam",37.1104259319398
"1347",49,"abs_max_d2",0.644848484848485,33,1,0.00147380858405161,"sim_int",0.647737096593332,0.641959873103638,0.652,0.62,-0.0430008748797428,0.014,33,0.754,0,"hockeystick","gam",37.1104259319398
"1348",50,"abs_max_d2",0.664848484848485,33,1,0.0043102623751257,"none",0.673296443867649,0.656400525829321,0.68,0.592,-0.0230008748797428,0.014,33,0.754,0,"hockeystick","gam",79.2339018263813
"1349",50,"abs_max_d2",0.664848484848485,33,NA,0.0043102623751257,"jack_quant",0.673296443867649,0.656400525829321,0.68,0.592,-0.0230008748797428,0.014,33,0.754,0,"hockeystick","gam",79.2339018263813
"1350",50,"abs_max_d2",0.664848484848485,33,1,0.0043102623751257,"sim_int",0.673296443867649,0.656400525829321,0.68,0.592,-0.0230008748797428,0.014,33,0.754,0,"hockeystick","gam",79.2339018263813
"1351",51,"abs_max_d2",0.643636363636364,33,1,0.0028235263654451,"none",0.649170373622035,0.638102353650692,0.66,0.612,-0.044212996091864,0.014,33,0.754,0,"hockeystick","gam",91.3567458852752
"1352",51,"abs_max_d2",0.643636363636364,33,NA,0.0028235263654451,"jack_quant",0.649170373622035,0.638102353650692,0.66,0.612,-0.044212996091864,0.014,33,0.754,0,"hockeystick","gam",91.3567458852752
"1353",51,"abs_max_d2",0.643636363636364,33,1,0.0028235263654451,"sim_int",0.649170373622035,0.638102353650692,0.66,0.612,-0.044212996091864,0.014,33,0.754,0,"hockeystick","gam",91.3567458852752
"1354",52,"abs_max_d2",0.795454545454546,33,1,0.00286720781978186,"none",0.80107416951751,0.789834921391582,0.82,0.756,0.107605185726318,0.014,33,0.754,0,"hockeystick","gam",77.3814752909199
"1355",52,"abs_max_d2",0.795454545454546,33,NA,0.00286720781978186,"jack_quant",0.80107416951751,0.789834921391582,0.82,0.756,0.107605185726318,0.014,33,0.754,0,"hockeystick","gam",77.3814752909199
"1356",52,"abs_max_d2",0.795454545454546,33,1,0.00286720781978186,"sim_int",0.80107416951751,0.789834921391582,0.82,0.756,0.107605185726318,0.014,33,0.754,0,"hockeystick","gam",77.3814752909199
"1357",53,"abs_max_d2",0.578484848484849,33,1,0.0124539872828915,"none",0.602894215023236,0.554075481946461,0.694000000000001,0.49,-0.109364511243379,0.014,33,0.754,0,"hockeystick","gam",63.4577291547147
"1358",53,"abs_max_d2",0.578484848484849,33,NA,0.0124539872828915,"jack_quant",0.602894215023236,0.554075481946461,0.694000000000001,0.49,-0.109364511243379,0.014,33,0.754,0,"hockeystick","gam",63.4577291547147
"1359",53,"abs_max_d2",0.578484848484849,33,1,0.0124539872828915,"sim_int",0.602894215023236,0.554075481946461,0.694000000000001,0.49,-0.109364511243379,0.014,33,0.754,0,"hockeystick","gam",63.4577291547147
"1360",54,"abs_max_d2",0.426774193548387,31,1,0.0306463233131886,"none",0.486839883500807,0.366708503595967,0.82,0.0875000000000001,-0.261075166179841,0.014,33,0.754,0,"hockeystick","gam",90.0762045157095
"1361",54,"abs_max_d2",0.426774193548387,31,NA,0.0306463233131886,"jack_quant",0.486839883500807,0.366708503595967,0.82,0.0875000000000001,-0.261075166179841,0.014,33,0.754,0,"hockeystick","gam",90.0762045157095
