"","sim","thresh_method","thresh_mean","thresh_n","thresh_n_full","thresh_se","sig_type","ci_n_up","ci_n_low","ci_em_up","ci_em_low","thresh_diff","obs_error","ts_length","thresh_quant","cov_sd","shape","best_mod","next_mod","aic_diff"
"8709",3,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",3.01683273420394e-05
"8710",4,"min_d2",-0.6965,20,1,0.0371436904414759,"none",-0.623699704481802,-0.769300295518197,-0.30175,-0.81525,-0.0544433945667141,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",2.19912260236501
"8711",4,"min_d2",-0.6965,20,NA,0.0371436904414759,"jack_quant",-0.623699704481802,-0.769300295518197,-0.30175,-0.81525,-0.0544433945667141,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",2.19912260236501
"8712",4,"min_d2",-0.375,2,0,NA,"sim_int",NA,NA,-0.37025,-0.37975,0.267056605433286,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",2.19912260236501
"8713",5,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",5.95719887810225
"8714",5,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",5.95719887810225
"8715",5,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",5.95719887810225
"8716",6,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000979852557904337
"8717",6,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000979852557904337
"8718",6,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000979852557904337
"8719",7,"min_d2",-0.369545454545455,22,1,0.032683997018431,"none",-0.305485997518515,-0.433604911572394,-0.0715000000000002,-0.66025,0.272511150887831,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.69870877596182
"8720",7,"min_d2",-0.369545454545455,22,NA,0.032683997018431,"jack_quant",-0.305485997518515,-0.433604911572394,-0.0715000000000002,-0.66025,0.272511150887831,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.69870877596182
"8721",7,"min_d2",-0.76,1,0,NA,"sim_int",NA,NA,NA,NA,-0.117943394566714,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.69870877596182
"8722",8,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",3.23123724399466e-06
"8723",8,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",3.23123724399466e-06
"8724",8,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",3.23123724399466e-06
"8725",9,"min_d2",0.358,5,0,0.0681358936244327,"none",0.49154389755834,0.22445610244166,0.555,0.252,1.00005660543329,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.153998314799225
"8726",9,"min_d2",0.358,5,NA,0.0681358936244327,"jack_quant",0.49154389755834,0.22445610244166,0.555,0.252,1.00005660543329,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.153998314799225
"8727",9,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.153998314799225
"8728",10,"min_d2",-1,1,0,NA,"none",NA,NA,NA,NA,-0.357943394566714,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000214795028085746
"8729",10,"min_d2",-1,1,NA,NA,"jack_quant",NA,NA,NA,NA,-0.357943394566714,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000214795028085746
"8730",10,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000214795028085746
"8731",11,"min_d2",1.15714285714286,7,0,0.0354114141763394,"none",1.22654795357011,1.0877377607156,1.2185,0.9955,1.79919946257614,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",5.84127445138174
"8732",11,"min_d2",1.15714285714286,7,NA,0.0354114141763394,"jack_quant",1.22654795357011,1.0877377607156,1.2185,0.9955,1.79919946257614,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",5.84127445138174
"8733",11,"min_d2",0.97,1,0,NA,"sim_int",NA,NA,NA,NA,1.61205660543329,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",5.84127445138174
"8734",12,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",1.0903821021202e-05
"8735",12,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",1.0903821021202e-05
"8736",12,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",1.0903821021202e-05
"8737",13,"min_d2",0.535,2,0,NA,"none",NA,NA,0.53975,0.53025,1.17705660543329,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000353433434199246
"8738",13,"min_d2",0.535,2,NA,NA,"jack_quant",NA,NA,0.53975,0.53025,1.17705660543329,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000353433434199246
"8739",13,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000353433434199246
"8740",14,"min_d2",-1.16333333333333,9,1,0.0119895788082818,"none",-1.1398341906793,-1.18683247598737,-1.108,-1.21,-0.521276727900048,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",6.67986988364675
"8741",14,"min_d2",-1.16333333333333,9,NA,0.0119895788082818,"jack_quant",-1.1398341906793,-1.18683247598737,-1.108,-1.21,-0.521276727900048,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",6.67986988364675
"8742",14,"min_d2",-1.1,1,0,NA,"sim_int",NA,NA,NA,NA,-0.457943394566714,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",6.67986988364675
"8743",15,"min_d2",-0.623333333333333,3,0,0.172675031972392,"none",-0.284896489638142,-0.961770177028524,-0.3675,-0.814,0.0187232720999526,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.56039157782007
"8744",15,"min_d2",-0.623333333333333,3,NA,0.172675031972392,"jack_quant",-0.284896489638142,-0.961770177028524,-0.3675,-0.814,0.0187232720999526,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.56039157782007
"8745",15,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.56039157782007
"8746",16,"min_d2",-1.32,1,0,NA,"none",NA,NA,NA,NA,-0.677943394566714,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.90855348624648
"8747",16,"min_d2",-1.32,1,NA,NA,"jack_quant",NA,NA,NA,NA,-0.677943394566714,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.90855348624648
"8748",16,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.90855348624648
"8749",17,"min_d2",-0.704,15,1,0.0218949253276196,"none",-0.661086734913672,-0.746913265086328,-0.6535,-0.91,-0.0619433945667142,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",2.03871045488361
"8750",17,"min_d2",-0.704,15,NA,0.0218949253276196,"jack_quant",-0.661086734913672,-0.746913265086328,-0.6535,-0.91,-0.0619433945667142,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",2.03871045488361
"8751",17,"min_d2",-0.676666666666667,3,0,0.0163299316185545,"sim_int",-0.644660588824298,-0.708672744509035,-0.652,-0.69,-0.0346100612333808,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",2.03871045488361
"8752",18,"min_d2",-1.28041666666667,24,1,0.00575094852591293,"none",-1.26914501467893,-1.2916883186544,-1.19575,-1.3,-0.638360061233381,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",3.68610593978541
"8753",18,"min_d2",-1.28041666666667,24,NA,0.00575094852591293,"jack_quant",-1.26914501467893,-1.2916883186544,-1.19575,-1.3,-0.638360061233381,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",3.68610593978541
"8754",18,"min_d2",-1.2825,20,1,0.00536093389143773,"sim_int",-1.27199276264928,-1.29300723735072,-1.22325,-1.3,-0.640443394566714,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",3.68610593978541
"8755",19,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000387482984322673
"8756",19,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000387482984322673
"8757",19,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000387482984322673
"8758",20,"min_d2",0.163571428571429,14,1,0.0145791917397228,"none",0.192146119304989,0.134996737837868,0.2505,0.0695000000000001,0.805628034004714,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.392286273239556
"8759",20,"min_d2",0.163571428571429,14,NA,0.0145791917397228,"jack_quant",0.192146119304989,0.134996737837868,0.2505,0.0695000000000001,0.805628034004714,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.392286273239556
"8760",20,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.392286273239556
"8761",21,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.2211345666645
"8762",21,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.2211345666645
"8763",21,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.2211345666645
"8764",22,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",1.6712296400101e-06
"8765",22,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",1.6712296400101e-06
"8766",22,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",1.6712296400101e-06
"8767",23,"min_d2",0.487916666666667,24,1,0.0157242202575999,"none",0.518735572056538,0.457097761276796,0.64075,0.35725,1.12997327209995,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",4.35135818637323
"8768",23,"min_d2",0.487916666666667,24,NA,0.0157242202575999,"jack_quant",0.518735572056538,0.457097761276796,0.64075,0.35725,1.12997327209995,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",4.35135818637323
"8769",23,"min_d2",0.55,7,1,0.0382244831372657,"sim_int",0.624918610276699,0.475081389723301,0.7215,0.483,1.19205660543329,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",4.35135818637323
"8770",24,"min_d2",0.93,1,0,NA,"none",NA,NA,NA,NA,1.57205660543329,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000242230990323833
"8771",24,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000242230990323833
"8772",24,"min_d2",0.93,1,0,NA,"sim_int",NA,NA,NA,NA,1.57205660543329,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000242230990323833
"8773",25,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",3.50957504196003e-05
"8774",25,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",3.50957504196003e-05
"8775",25,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",3.50957504196003e-05
"8776",26,"min_d2",0.783333333333333,6,0,0.0551120071611743,"none",0.891350882484949,0.675315784181718,0.985,0.65875,1.42538993876662,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.245846260047529
"8777",26,"min_d2",0.783333333333333,6,NA,0.0551120071611743,"jack_quant",0.891350882484949,0.675315784181718,0.985,0.65875,1.42538993876662,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.245846260047529
"8778",26,"min_d2",1.01,1,0,NA,"sim_int",NA,NA,NA,NA,1.65205660543329,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.245846260047529
"8779",27,"min_d2",-0.926315789473684,19,1,0.00296174438879547,"none",-0.920510877140231,-0.932120701807137,-0.9,-0.94,-0.284259184040398,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",2.89454432819724
"8780",27,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",2.89454432819724
"8781",27,"min_d2",-0.932857142857143,7,0,0.00308606699924182,"sim_int",-0.926808562684751,-0.938905723029535,-0.9215,-0.94,-0.290800537423857,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",2.89454432819724
"8782",28,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",3.0689076879753e-07
"8783",28,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",3.0689076879753e-07
"8784",28,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",3.0689076879753e-07
"8785",29,"min_d2",-0.72,1,0,NA,"none",NA,NA,NA,NA,-0.077943394566714,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.43517021342632e-05
"8786",29,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.43517021342632e-05
"8787",29,"min_d2",-0.72,1,0,NA,"sim_int",NA,NA,NA,NA,-0.077943394566714,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.43517021342632e-05
"8788",30,"min_d2",0.0700000000000003,1,0,NA,"none",NA,NA,NA,NA,0.712056605433286,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",6.8249374436391e-06
"8789",30,"min_d2",0.0700000000000003,1,NA,NA,"jack_quant",NA,NA,NA,NA,0.712056605433286,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",6.8249374436391e-06
"8790",30,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",6.8249374436391e-06
"8791",31,"min_d2",-0.83,4,0,0.0547722557505167,"none",-0.72264835137697,-0.93735164862303,-0.74225,-0.94325,-0.187943394566714,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",2.59833626614636e-07
"8792",31,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",2.59833626614636e-07
"8793",31,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",2.59833626614636e-07
"8794",32,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000196197754590344
"8795",32,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000196197754590344
"8796",32,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000196197754590344
"8797",33,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.76641320024373e-05
"8798",33,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.76641320024373e-05
"8799",33,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.76641320024373e-05
"8800",34,"min_d2",-0.14,1,0,NA,"none",NA,NA,NA,NA,0.502056605433286,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000124562527076932
"8801",34,"min_d2",-0.14,1,NA,NA,"jack_quant",NA,NA,NA,NA,0.502056605433286,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000124562527076932
"8802",34,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000124562527076932
"8803",35,"min_d2",1.792,5,0,0.0185067555233217,"none",1.8282725742964,1.7557274257036,1.837,1.744,2.43405660543329,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",2.99975919042269
"8804",35,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",2.99975919042269
"8805",35,"min_d2",1.74,1,0,NA,"sim_int",NA,NA,NA,NA,2.38205660543329,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",2.99975919042269
"8806",36,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",1.97039731091309e-05
"8807",36,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",1.97039731091309e-05
"8808",36,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",1.97039731091309e-05
"8809",37,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.30993576223088
"8810",37,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.30993576223088
"8811",37,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.30993576223088
"8812",38,"min_d2",0.7,1,0,NA,"none",NA,NA,NA,NA,1.34205660543329,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",2.22580237618786e-06
"8813",38,"min_d2",0.7,1,NA,NA,"jack_quant",NA,NA,NA,NA,1.34205660543329,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",2.22580237618786e-06
"8814",38,"min_d2",0.7,1,0,NA,"sim_int",NA,NA,NA,NA,1.34205660543329,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",2.22580237618786e-06
"8815",39,"min_d2",0.95,1,0,NA,"none",NA,NA,NA,NA,1.59205660543329,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000198825102557976
"8816",39,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000198825102557976
"8817",39,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000198825102557976
"8818",40,"min_d2",1.14368421052632,19,1,0.0214621476482763,"none",1.18574924694782,1.10161917410481,1.306,1.02,1.7857408159596,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.727635568924285
"8819",40,"min_d2",1.14368421052632,19,NA,0.0214621476482763,"jack_quant",1.18574924694782,1.10161917410481,1.306,1.02,1.7857408159596,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.727635568924285
"8820",40,"min_d2",1.3,2,0,NA,"sim_int",NA,NA,1.357,1.243,1.94205660543329,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.727635568924285
"8821",41,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.00044008885602409
"8822",41,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.00044008885602409
"8823",41,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.00044008885602409
"8824",42,"min_d2",-0.75,1,0,NA,"none",NA,NA,NA,NA,-0.107943394566714,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.06013134626437e-05
"8825",42,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.06013134626437e-05
"8826",42,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.06013134626437e-05
"8827",43,"min_d2",-1.24318181818182,22,1,0.0384883665531,"none",-1.16774600591397,-1.31861763044967,-0.815000000000001,-1.359,-0.601125212748532,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.22976598981067
"8828",43,"min_d2",-1.24318181818182,22,NA,0.0384883665531,"jack_quant",-1.16774600591397,-1.31861763044967,-0.815000000000001,-1.359,-0.601125212748532,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.22976598981067
"8829",43,"min_d2",-1.3,1,0,NA,"sim_int",NA,NA,NA,NA,-0.657943394566714,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.22976598981067
"8830",44,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",2.65732541180341e-05
"8831",44,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",2.65732541180341e-05
"8832",44,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DlC_ns","gam_DC",2.65732541180341e-05
"8833",45,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000301077277924833
"8834",45,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000301077277924833
"8835",45,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.000301077277924833
"8836",46,"min_d2",-0.214117647058823,17,1,0.00968483122632258,"none",-0.195135726658882,-0.233099567458765,-0.15,-0.278,0.427938958374462,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.26208027643854
"8837",46,"min_d2",-0.214117647058823,17,NA,0.00968483122632258,"jack_quant",-0.195135726658882,-0.233099567458765,-0.15,-0.278,0.427938958374462,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.26208027643854
"8838",46,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",1.26208027643854
"8839",47,"min_d2",-0.76875,24,1,0.021070701937791,"none",-0.727452183072951,-0.810047816927048,-0.55725,-0.84425,-0.126693394566714,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",3.12803530896736
"8840",47,"min_d2",-0.76875,24,NA,0.021070701937791,"jack_quant",-0.727452183072951,-0.810047816927048,-0.55725,-0.84425,-0.126693394566714,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",3.12803530896736
"8841",47,"min_d2",-0.785,16,1,0.0049888765156986,"sim_int",-0.775221981705913,-0.794778018294087,-0.7475,-0.81625,-0.142943394566714,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",3.12803530896736
"8842",48,"min_d2",-0.24,11,1,0.0371752605908822,"none",-0.16713782812598,-0.31286217187402,0.0175000000000001,-0.325,0.402056605433286,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.266727316810687
"8843",48,"min_d2",-0.24,11,NA,0.0371752605908822,"jack_quant",-0.16713782812598,-0.31286217187402,0.0175000000000001,-0.325,0.402056605433286,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.266727316810687
"8844",48,"min_d2",-0.28,1,0,NA,"sim_int",NA,NA,NA,NA,0.362056605433286,0.0275,25,0.25,0.5,"linear","gam_DC_ns","gam_DlC",0.266727316810687
"8845",49,"min_d2",0.754347826086957,23,1,0.00293356797371631,"none",0.760097513661641,0.748598138512273,0.7745,0.7255,1.39640443152024,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",2.31654841925753
"8846",49,"min_d2",0.754347826086957,23,NA,0.00293356797371631,"jack_quant",0.760097513661641,0.748598138512273,0.7745,0.7255,1.39640443152024,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",2.31654841925753
"8847",49,"min_d2",0.766666666666667,3,0,0.0108012344973465,"sim_int",0.787836697270037,0.745496636063296,0.7795,0.751,1.40872327209995,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",2.31654841925753
"8848",50,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",4.4988890912778
"8849",50,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",4.4988890912778
"8850",50,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"linear","gam_DC","gam_DlC",4.4988890912778
